city,Latitude,Longitude,Country,ID
Puerto Villamil,-0.9568,-90.9672,Ecuador,47254
Kirkop,35.8419,14.485,Malta,47255
Lacin,39.6408,46.5469,Azerbaijan,47256
Borgarnes,64.5333,-21.9167,Iceland,47257
Radenci,46.6472,16.0442,Slovenia,47258
Vianden,49.9,6.2,Luxembourg,47259
Totness,5.8775,-56.3292,Suriname,47260
Cidade Velha,14.9167,-23.6042,Cabo Verde,47261
Acquaviva,43.9457,12.4185,San Marino,47262
Pozo Colorado,-23.43,-58.86,Paraguay,47263
Krasnogorsk,48.4172,142.0869,Russia,47264
Baures,-13.6556,-63.6958,Bolivia,47265
Safi,35.8333,14.485,Malta,47266
Apolo,-14.72,-68.5039,Bolivia,47267
Sannat,36.0244,14.2458,Malta,47268
Spodnje Hoce,46.5,15.65,Slovenia,47269
Funadhoo,6.1482,73.29,Maldives,47270
Vipava,45.8476,13.9624,Slovenia,47271
Same,-9.0042,125.6486,Timor-Leste,47272
Pivka,45.6833,14.2,Slovenia,47273
Omboue,-1.5662,9.25,Gabon,47274
Mozirje,46.3381,14.9572,Slovenia,47275
Manadhoo,5.7628,73.4106,Maldives,47276
Evensk,61.95,159.2333,Russia,47277
Pukekohe East,-37.195,174.9481,New Zealand,47278
Waitakere,-36.849,174.543,New Zealand,47279
Semic,45.6546,15.1783,Slovenia,47280
Ambrolauri,42.5194,43.15,Georgia,47281
Damongo,9.083,-1.8188,Ghana,47282
Konza,-1.7496,37.12,Kenya,47283
Altata,24.6333,-107.9167,Mexico,47284
Heydarabad,39.7229,44.8485,Azerbaijan,47285
Djibloho,1.5889,10.8225,Equatorial Guinea,47286
Sofifi,0.7244,127.5806,Indonesia,47287
Zheleznogorsk-Ilimskiy,56.5833,104.1333,Russia,47288
Afega,-13.8019,-171.8217,Samoa,47289
Radece,46.0658,15.1728,Slovenia,47290
Valandovo,41.3169,22.5611,North Macedonia,47291
Lovrenc na Pohorju,46.5381,15.3844,Slovenia,47292
Capellen,49.6444,5.9897,Luxembourg,47293
Tasiilaq,65.6136,-37.6311,Greenland,47294
Scottsdale,-41.1611,147.5164,Australia,47295
Ormoz,46.4071,16.1505,Slovenia,47296
Katwe,-0.1296,29.92,Uganda,47297
Straza,45.7864,15.0745,Slovenia,47298
Kercem,36.0406,14.2297,Malta,47299
Zabljak,43.155,19.1208,Montenegro,47300
Abuna,-9.6954,-65.3597,Brazil,47301
Amudat,1.9522,34.9444,Uganda,47302
Mount Barker,-34.63,117.6669,Australia,47303
Philipsburg,18.0237,-63.0458,Sint Maarten,47304
Maitland,-32.7167,151.55,Australia,47305
Taedong,40.6171,125.4501,"Korea, North",47306
Krivogastani,41.3358,21.3331,North Macedonia,47307
Mislinja,46.4431,15.1931,Slovenia,47308
Beringovskiy,63.0655,179.3067,Russia,47309
Novyy Port,67.6919,72.8964,Russia,47310
Balakan,41.7186,46.4165,Azerbaijan,47311
Bagdarin,54.4444,113.5861,Russia,47312
Ta' Xbiex,35.8992,14.4981,Malta,47313
Naklo,46.2749,14.3176,Slovenia,47314
Queenstown,-42.0806,145.5556,Australia,47315
Bohinjska Bistrica,46.2742,13.9524,Slovenia,47316
Nokaneng,-19.6639,22.1917,Botswana,47317
Smarje,46.2272,15.5192,Slovenia,47318
Longyearbyen,78.2167,15.6333,Svalbard,47319
Nasir,8.6004,33.0666,South Sudan,47320
Partesh,42.4019,21.4336,Kosovo,47321
Divaca,45.682,13.9702,Slovenia,47322
Xghajra,35.8864,14.5472,Malta,47323
Zeya,53.7333,127.25,Russia,47324
Cerklje na Gorenjskem,46.2488,14.4855,Slovenia,47325
Vodice,46.1897,14.4944,Slovenia,47326
Joao Teves,15.0667,-23.5917,Cabo Verde,47327
Spodnji Duplek,46.5031,15.7453,Slovenia,47328
Pehcevo,41.7592,22.8906,North Macedonia,47329
Ropazi,56.9718,24.6318,Latvia,47330
Gusinje,42.5619,19.8339,Montenegro,47331
Tabor,46.2225,15.0081,Slovenia,47332
Gamprin,47.2167,9.5,Liechtenstein,47333
Varaklani,56.6078,26.755,Latvia,47334
Parun,35.4167,70.9169,Afghanistan,47335
Puerto Williams,-54.9333,-67.6167,Chile,47336
Cuevo,-20.45,-63.5167,Bolivia,47337
Capitan Pablo Lagerenza,-19.9161,-60.7833,Paraguay,47338
Odranci,46.5833,16.2833,Slovenia,47339
Lifford,54.8356,-7.4779,Ireland,47340
Prebold,46.2369,15.0919,Slovenia,47341
Flying Fish Cove,-10.4261,105.6728,Christmas Island,47342
Zgornja Kungota,46.6392,15.6156,Slovenia,47343
Xizi,40.9111,49.0694,Azerbaijan,47344
Bovec,46.3378,13.5522,Slovenia,47345
Plasnica,41.4667,21.1167,North Macedonia,47346
Chiradzulu,-15.6746,35.1407,Malawi,47347
Alto Rio Senguer,-45.0167,-70.8167,Argentina,47348
Sierra Colorada,-40.5833,-67.8,Argentina,47349
Rogatec,46.2294,15.7003,Slovenia,47350
Gharb,36.0611,14.2092,Malta,47351
Iracoubo,5.4804,-53.22,French Guiana,47352
Bourke,-30.0817,145.9511,Australia,47353
Zrnovci,41.8542,22.4442,North Macedonia,47354
Oktyabr'skiy,52.6636,156.2387,Russia,47355
Kipili,-7.4329,30.6,Tanzania,47356
Ungoofaaru,5.6681,73.0306,Maldives,47357
Vuzenica,46.5967,15.1689,Slovenia,47358
Ust'-Kuyga,70.0171,135.6,Russia,47359
Eldikan,60.8,135.1833,Russia,47360
Tumby Bay,-34.3667,136.1,Australia,47361
Turnisce,46.6278,16.3203,Slovenia,47362
Miren,45.8962,13.6072,Slovenia,47363
Kyakhta,50.35,106.45,Russia,47364
Alexander Bay,-28.6083,16.5033,South Africa,47365
Halls Creek,-18.23,127.67,Australia,47366
Tajarhi,24.2622,14.5603,Libya,47367
Artemovsk,54.3483,93.4356,Russia,47368
Lokwabe,-24.0961,21.7781,Botswana,47369
Clervaux,50.05,6.0333,Luxembourg,47370
Dragomer,46.0189,14.382,Slovenia,47371
Munxar,36.0303,14.2353,Malta,47372
Kranjska Gora,46.4854,13.7871,Slovenia,47373
Sentjernej,45.8389,15.3361,Slovenia,47374
Peterborough,-32.9667,138.8333,Australia,47375
Cerkno,46.1278,13.9875,Slovenia,47376
Oplotnica,46.386,15.4458,Slovenia,47377
Machinga,-14.9667,35.5167,Malawi,47378
Port Denison,-29.275,114.9194,Australia,47379
Tsau,-20.165,22.4544,Botswana,47380
Uummannaq,70.6747,-52.1264,Greenland,47381
Xocali,39.9131,46.7903,Azerbaijan,47382
Smartno,46.0441,14.8466,Slovenia,47383
Tuapse,44.1044,39.0772,Russia,47384
Penola,-37.3786,140.8362,Australia,47385
Mirna,45.9476,15.0664,Slovenia,47386
Nakhodka,67.7206,77.6617,Russia,47387
Selnica ob Dravi,46.55,15.495,Slovenia,47388
Kingston South East,-36.8167,139.85,Australia,47389
Nyimba,-14.5495,30.81,Zambia,47390
Veymandoo,2.1881,73.0947,Maldives,47391
Lubutu,-0.7431,26.5833,Congo (Kinshasa),47392
Wagin,-33.3167,117.35,Australia,47393
Fulacunda,11.7756,-15.1822,Guinea-Bissau,47394
Paamiut,61.9944,-49.6667,Greenland,47395
Bala Cangamba,-13.6833,19.8667,Angola,47396
Greytown,10.9167,-83.7,Nicaragua,47397
Novaci,41.0419,21.4561,North Macedonia,47398
Bosilovo,41.4406,22.7278,North Macedonia,47399
Kalbarri,-27.71,114.16,Australia,47400
Safotu,-13.4528,-172.4036,Samoa,47401
Villa Rumipal,-32.1879,-64.4803,Argentina,47402
Dornava,46.4367,15.9536,Slovenia,47403
Mogila,41.1083,21.3786,North Macedonia,47404
Kidricevo,46.4036,15.7911,Slovenia,47405
Katherine,-14.4667,132.2667,Australia,47406
Mabaruma,8.2,-59.7833,Guyana,47407
Tulagi,-9.1031,160.1506,Solomon Islands,47408
Novo Selo,41.4128,22.88,North Macedonia,47409
Barcaldine,-23.5555,145.2888,Australia,47410
Villa Martin Colchak,-20.7406,-67.6606,Bolivia,47411
Ubombo,-27.5667,32.0833,South Africa,47412
Regedor Quissico,-24.7257,34.766,Mozambique,47413
Celeken,39.4362,53.1226,Turkmenistan,47414
Isangel,-19.53,169.28,Vanuatu,47415
Buluko,-0.757,28.528,Congo (Kinshasa),47416
Kazachye,70.7522,136.2342,Russia,47417
Pombas,17.149,-25.015,Cabo Verde,47418
Leulumoega,-13.8167,-171.9167,Samoa,47419
Faetano,43.9256,12.4983,San Marino,47420
Horjul,46.023,14.2981,Slovenia,47421
Agdam,40.9053,45.5564,Azerbaijan,47422
Crensovci,46.5744,16.2906,Slovenia,47423
Daga,27.0667,89.8833,Bhutan,47424
Los Blancos,-23.6,-62.6,Argentina,47425
Picos,15.0833,-23.6333,Cabo Verde,47426
Chiesanuova,43.9045,12.4208,San Marino,47427
Kanal,46.088,13.6347,Slovenia,47428
Asau,-13.5194,-172.6372,Samoa,47429
Gorenja Vas,46.1069,14.1451,Slovenia,47430
Bikin,46.8167,134.2667,Russia,47431
Puerto Acosta,-15.5333,-69.25,Bolivia,47432
Mirbat,16.9924,54.6918,Oman,47433
Nacunday,-26.02,-54.7699,Paraguay,47434
Poljcane,46.3119,15.5792,Slovenia,47435
Dikson,73.507,80.5451,Russia,47436
Pluzine,43.15,18.83,Montenegro,47437
Sixaola,9.5579,-82.6698,Costa Rica,47438
Ljubno,46.3333,14.8333,Slovenia,47439
Susques,-23.4167,-66.4833,Argentina,47440
Upernavik,72.7869,-56.1472,Greenland,47441
Innisfail,-17.5238,146.0311,Australia,47442
Schellenberg,47.2336,9.5481,Liechtenstein,47443
Klyuchi,56.3167,160.8333,Russia,47444
Kobarid,46.2464,13.578,Slovenia,47445
Qasigiannguit,68.8201,-51.1932,Greenland,47446
Benedikt,46.6086,15.8883,Slovenia,47447
Kurtamysh,54.9167,64.4333,Russia,47448
Mazatan,29.0167,-110.1333,Mexico,47449
Hagta,13.4745,144.7504,Guam,47450
Fulin,29.35,102.7167,China,47451
Andrijevica,42.73,19.79,Montenegro,47452
Oranjestad,17.4833,-62.9833,"Bonaire, Sint Eustatius, and Saba",47453
Mata-Utu,-13.2825,-176.1736,Wallis and Futuna,47454
Ouyen,-35.0667,142.3167,Australia,47455
Gornji Grad,46.2961,14.8052,Slovenia,47456
Mirna Pec,45.858,15.0876,Slovenia,47457
Hughenden,-20.8438,144.1986,Australia,47458
Chernogorsk,53.8167,91.3,Russia,47459
Haya,18.3461,36.3969,Sudan,47460
Cowell,-33.6833,136.9167,Australia,47461
Yelimane,15.1337,-10.5666,Mali,47462
Sredisce ob Dravi,46.3942,16.2681,Slovenia,47463
General Eugenio A. Garay,-20.52,-62.21,Paraguay,47464
Streaky Bay,-32.799,134.2048,Australia,47465
Montegiardino,43.9089,12.4844,San Marino,47466
Moravce,46.1356,14.7439,Slovenia,47467
Principe da Beira,-12.4167,-64.4166,Brazil,47468
Lufilufi,-13.85,-171.5833,Samoa,47469
Dobrovnik,46.6514,16.3525,Slovenia,47470
Daraj,30.15,10.45,Libya,47471
Fontana,36.0364,14.2422,Malta,47472
Dobrova,46.0533,14.4144,Slovenia,47473
Konce,41.4958,22.3825,North Macedonia,47474
Shamva,-17.3167,31.55,Zimbabwe,47475
Laverton,-28.6278,122.4031,Australia,47476
Uad Damran,27.4181,-12.9842,Morocco,47477
Kirensk,57.7833,108.0833,Russia,47478
Verzej,46.5836,16.1653,Slovenia,47479
Komenda,46.2073,14.539,Slovenia,47480
Oblesevo,41.8833,22.3339,North Macedonia,47481
Dolenjske Toplice,45.7545,15.0583,Slovenia,47482
Nazarje,46.3202,14.9531,Slovenia,47483
Rostusa,41.61,20.6,North Macedonia,47484
Hoskins,-5.4746,150.41,Papua New Guinea,47485
Velika Polana,46.5719,16.3469,Slovenia,47486
Luanza,-8.6996,28.7,Congo (Kinshasa),47487
Meningie,-35.6883,139.3378,Australia,47488
Vitanje,46.3825,15.2956,Slovenia,47489
Winton,-22.3913,143.0381,Australia,47490
Gorisnica,46.4147,16.0139,Slovenia,47491
Hamilton,32.2942,-64.7819,Bermuda,47492
Yulara,-25.2069,130.971,Australia,47493
Gingin,-31.34,115.91,Australia,47494
Jegunovce,42.0731,21.1231,North Macedonia,47495
Ozurgeti,41.923,42.005,Georgia,47496
Pesnica,46.6069,15.6767,Slovenia,47497
Sodrazica,45.7616,14.6363,Slovenia,47498
Godhavn,69.2472,-53.5333,Greenland,47499
Vyazemskiy,47.525,134.7572,Russia,47500
Stari Trg,45.7142,14.4695,Slovenia,47501
Preddvor,46.3052,14.4203,Slovenia,47502
Vatican City,41.904,12.453,Vatican City,47503
Charana,-17.5919,-69.4456,Bolivia,47504
Shadrinsk,56.1333,63.65,Russia,47505
Onslow,-21.64,115.11,Australia,47506
Lavrentiya,65.5842,-170.9889,Russia,47507
Zgornja Hajdina,46.4061,15.8386,Slovenia,47508
Yaren,-0.5456,166.925,Nauru,47509
Bicheno,-41.8667,148.2833,Australia,47510
Vailoa,-13.7558,-172.3064,Samoa,47511
Verkhoyansk,67.55,133.3833,Russia,47512
Muhembo,-18.2996,21.8,Botswana,47513
Starse,46.4658,15.7672,Slovenia,47514
Sveta Trojica v Slovenskih Goricah,46.5767,15.8769,Slovenia,47515
Moravske-Toplice,46.6875,16.2256,Slovenia,47516
San Lawrenz,36.055,14.2042,Malta,47517
Wyndham,-15.4825,128.1228,Australia,47518
Yerema,60.3808,107.7794,Russia,47519
Rankovce,42.1719,22.1167,North Macedonia,47520
Comallo,-41.0333,-70.2667,Argentina,47521
Velike Lasce,45.8363,14.6377,Slovenia,47522
Jamestown,-15.9251,-5.7179,"Saint Helena, Ascension, and Tristan da Cunha",47523
Hvalba,61.6,-6.9556,Faroe Islands,47524
Zhilinda,70.1333,113.9833,Russia,47525
Satadougou,12.617,-11.4066,Mali,47526
Lakatoro,-16.1069,167.4208,Vanuatu,47527
Roebourne,-20.7667,117.15,Australia,47528
Mokronog,45.9426,15.149,Slovenia,47529
Zhaltyr,51.6324,69.8328,Kazakhstan,47530
Sopiste,41.95,21.4333,North Macedonia,47531
Kostanjevica na Krki,45.8463,15.4249,Slovenia,47532
Pannawonica,-21.6333,116.3333,Australia,47533
Linxi,43.5171,118.0333,China,47534
Ituni,5.5333,-58.25,Guyana,47535
Meekatharra,-26.5936,118.4953,Australia,47536
Qubadli,39.3439,46.5797,Azerbaijan,47537
Manily,62.4908,165.3298,Russia,47538
Leonora,-28.8845,121.3308,Australia,47539
Gawler,-34.5981,138.745,Australia,47540
Massangena,-21.5373,32.9564,Mozambique,47541
Qaanaaq,77.4667,-69.2306,Greenland,47542
Komen,45.8159,13.7507,Slovenia,47543
Puerto Limon,10.0022,-83.084,Costa Rica,47544
Smartno,46.3297,15.0325,Slovenia,47545
Kozje,46.075,15.5603,Slovenia,47546
Puconci,46.7067,16.1564,Slovenia,47547
Vasilevo,41.4758,22.6417,North Macedonia,47548
Calatrava,1.1164,9.4186,Equatorial Guinea,47549
Tiyerbes,64.3728,120.5494,Russia,47550
Grad,46.8,16.1,Slovenia,47551
Omolon,65.2667,160.4667,Russia,47552
Tigoa,-11.5531,160.0647,Solomon Islands,47553
Villa O'Higgins,-48.4683,-72.56,Chile,47554
Kimba,-33.1396,136.4191,Australia,47555
Majsperk,46.3517,15.7336,Slovenia,47556
Dibaya,-6.5095,22.87,Congo (Kinshasa),47557
Gastre,-42.2667,-69.2167,Argentina,47558
Panda,-24.0629,34.7303,Mozambique,47559
Kalbacar,40.1098,46.0445,Azerbaijan,47560
Saleaula,-13.4501,-172.3335,Samoa,47561
Alofi,-19.056,-169.921,Niue,47562
Videm,45.8484,14.6944,Slovenia,47563
Podcetrtek,46.1569,15.5986,Slovenia,47564
Karbinci,41.8167,22.2375,North Macedonia,47565
Sabaya,-19.0147,-68.3708,Bolivia,47566
Ust'-Nyukzha,56.55,121.6,Russia,47567
Oatlands,-42.3,147.3706,Australia,47568
Zgornje Jezersko,46.3951,14.4966,Slovenia,47569
Chiramba,-16.8921,34.6559,Mozambique,47570
Norseman,-32.1961,121.7781,Australia,47571
Llica,-19.85,-68.25,Bolivia,47572
Lata,-10.738,165.8567,Solomon Islands,47573
Obluchye,49.0167,131.05,Russia,47574
Mereeg,3.7666,47.3,Somalia,47575
Telsen,-42.3833,-66.95,Argentina,47576
Apace,46.6972,15.9106,Slovenia,47577
Kobilje,46.6847,16.3978,Slovenia,47578
Wilcannia,-31.5569,143.3792,Australia,47579
Dobrna,46.3381,15.2293,Slovenia,47580
Zgornje Gorje,46.3801,14.0684,Slovenia,47581
Calenga,-11.3196,16.2,Angola,47582
Quilpie,-26.6161,144.2675,Australia,47583
Southern Cross,-31.2306,119.3278,Australia,47584
Lozovo,41.7817,21.9025,North Macedonia,47585
Recica,46.3247,14.9228,Slovenia,47586
Caluula,11.967,50.75,Somalia,47587
Tournavista,-8.9322,-74.7052,Peru,47588
Felidhoo,3.4717,73.5472,Maldives,47589
Tchitado,-17.3167,13.9167,Angola,47590
Yakossi,5.617,23.3167,Central African Republic,47591
Tmassah,26.3667,15.8,Libya,47592
Puerto Pinasco,-22.64,-57.79,Paraguay,47593
Oymyakon,63.4608,142.7858,Russia,47594
Krizevci,46.5683,16.1386,Slovenia,47595
Markovci,46.3833,15.95,Slovenia,47596
Staro Nagoricane,42.2,21.83,North Macedonia,47597
Smarjeske Toplice,45.8622,15.2214,Slovenia,47598
Karumba,-17.4838,140.8397,Australia,47599
Planken,47.1833,9.5333,Liechtenstein,47600
Kempsey,-31.0833,152.8333,Australia,47601
Mount Magnet,-28.06,117.8461,Australia,47602
Vreed-en-Hoop,6.8076,-58.1815,Guyana,47603
The Bottom,17.6261,-63.2492,"Bonaire, Sint Eustatius, and Saba",47604
Richmond,-20.7305,143.1425,Australia,47605
Kullorsuaq,74.5792,-57.2181,Greenland,47606
Bangar,4.7086,115.0739,Brunei,47607
Cirkulane,46.3453,15.9952,Slovenia,47608
Videm pri Ptuju,46.3686,15.9064,Slovenia,47609
Woomera,-31.1496,136.8,Australia,47610
Brvenica,41.9672,20.9808,North Macedonia,47611
Dhuusamarreeb,5.5375,46.3875,Somalia,47612
Skopun,61.9125,-6.8719,Faroe Islands,47613
Morawa,-29.2111,116.0089,Australia,47614
Theodore,-24.9472,150.0755,Australia,47615
Lukovica,46.1686,14.6892,Slovenia,47616
Crna Trava,42.8101,22.299,Serbia,47617
Kuzma,46.8369,16.0833,Slovenia,47618
Eidsvold,-25.3719,151.123,Australia,47619
Ghasri,36.0583,14.2278,Malta,47620
Buabidi,8.4667,-81.7,Panama,47621
Cankova,46.7208,16.0225,Slovenia,47622
Hvannasund,62.2833,-6.5167,Faroe Islands,47623
Tsavo,-2.9828,38.4666,Kenya,47624
Sherlovaya Gora,50.5306,116.3006,Russia,47625
Gornji Petrovci,46.8053,16.2225,Slovenia,47626
Tisina,46.6556,16.0933,Slovenia,47627
Ribnica,46.5372,15.2733,Slovenia,47628
Luce,46.3565,14.7436,Slovenia,47629
Tandil,-37.3167,-59.1333,Argentina,47630
Nizhneyansk,71.4333,136.0666,Russia,47631
Espungabera,-20.4531,32.7725,Mozambique,47632
Salovci,46.825,16.2981,Slovenia,47633
Brades,16.7928,-62.2106,Montserrat,47634
Jursinci,46.4847,15.9714,Slovenia,47635
Toconao,-23.1903,-68.005,Chile,47636
Podlehnik,46.3353,15.88,Slovenia,47637
Braslovce,46.2884,15.0386,Slovenia,47638
Trnovska Vas,46.5167,15.9,Slovenia,47639
Rinconada,-22.4333,-66.1667,Argentina,47640
Savnik,42.95,19.1,Montenegro,47641
Jurovski Dol,46.6064,15.7847,Slovenia,47642
Three Springs,-29.5333,115.7617,Australia,47643
Centar Zupa,41.4775,20.5578,North Macedonia,47644
Hrib-Loski Potok,45.7015,14.5901,Slovenia,47645
Ravensthorpe,-33.5817,120.0469,Australia,47646
Scoresbysund,70.4853,-21.9667,Greenland,47647
Kingston,-29.0606,167.9619,Norfolk Island,47648
Vitomarci,46.5275,15.9394,Slovenia,47649
Burubaytal,44.935,74.018,Kazakhstan,47650
Dobrovo,45.9989,13.5296,Slovenia,47651
Leava,-14.2933,-178.1583,Wallis and Futuna,47652
Pine Creek,-13.8235,131.8262,Australia,47653
Sentrupert,45.9769,15.0897,Slovenia,47654
Basse-Terre,16.0104,-61.7055,Guadeloupe,47655
Umm al `Abid,27.517,15.0333,Libya,47656
Dolneni,41.4264,21.4536,North Macedonia,47657
Araouane,18.9,-3.5299,Mali,47658
Halfmoon Bay,-46.899,168.127,New Zealand,47659
Bugrino,68.7831,49.3036,Russia,47660
Amursk,50.2167,136.9,Russia,47661
Shoyna,67.8778,44.1547,Russia,47662
Buur Gaabo,-1.2192,41.8372,Somalia,47663
Podvelka,46.5864,15.3286,Slovenia,47664
Cazombo,-11.9,22.9,Angola,47665
Put' Lenina,68.5166,107.8,Russia,47666
Porkeri,61.4814,-6.7458,Faroe Islands,47667
Belcista,41.3028,20.8303,North Macedonia,47668
Yaupi,-2.8379,-77.9357,Ecuador,47669
Nova Vas,45.7726,14.5064,Slovenia,47670
Imdina,35.8858,14.4031,Malta,47671
Ikela,-1.1833,23.2667,Congo (Kinshasa),47672
Amderma,69.7631,61.6678,Russia,47673
Hodos,46.8233,16.3342,Slovenia,47674
Ust'-Kut,56.7833,105.6333,Russia,47675
Dol,46.0884,14.6425,Slovenia,47676
Cucer-Sandevo,42.0975,21.3877,North Macedonia,47677
Zelenikovo,41.8867,21.5869,North Macedonia,47678
Melekeok,7.5006,134.6241,Palau,47679
Ngerulmud,7.5006,134.6242,Palau,47680
Andamooka,-30.4485,137.1651,Australia,47681
Uelen,66.1594,-169.8092,Russia,47682
Tomaz pri Ormozu,46.4842,16.0836,Slovenia,47683
Tasiusaq,73.3689,-56.0556,Greenland,47684
Adelaide River,-13.2378,131.1047,Australia,47685
Kulusuk,65.5753,-37.1833,Greenland,47686
Burketown,-17.7408,139.5477,Australia,47687
Bistrica ob Sotli,46.0569,15.6625,Slovenia,47688
Skocjan,45.9069,15.2914,Slovenia,47689
Kanyato,-4.4565,30.2614,Tanzania,47690
Amau,-10.0426,148.565,Papua New Guinea,47691
Kairaki,-43.385,172.703,New Zealand,47692
Georgetown,-18.2922,143.548,Australia,47693
Makole,46.3172,15.6672,Slovenia,47694
Boulia,-22.9097,139.9066,Australia,47695
Turukhansk,65.797,87.968,Russia,47696
Sveti Jurij,46.5695,16.0235,Slovenia,47697
Carnarvon,-24.8672,113.6611,Australia,47698
Solcava,46.4201,14.6918,Slovenia,47699
Waitangi,-43.9514,-176.5611,New Zealand,47700
Thargomindah,-27.9922,143.8197,Australia,47701
Destrnik,46.5006,15.875,Slovenia,47702
Kraulshavn,74.1111,-57.0611,Greenland,47703
Tamworth,-31.0833,150.9167,Australia,47704
Ayan,56.4583,138.1681,Russia,47705
Lusanga,-5.5808,16.5143,Congo (Kinshasa),47706
Port Pirie,-33.1858,138.0169,Australia,47707
Hurdiyo,10.5667,51.1333,Somalia,47708
Androka,-25.0219,44.0749,Madagascar,47709
Sovetskaya Gavan',48.9667,140.2833,Russia,47710
Cerkvenjak,46.5706,15.9436,Slovenia,47711
Ivanhoe,-32.9164,144.2994,Australia,47712
Kotelnich,58.3078,48.3181,Russia,47713
Al Qunaytirah,33.1257,35.8236,Syria,47714
Camooweal,-19.9211,138.1194,Australia,47715
Nikolayevsk-na-Amure,53.1333,140.7333,Russia,47716
Bafwasende,1.0103,27.1617,Congo (Kinshasa),47717
Progress,49.7504,129.6167,Russia,47718
Razkrizje,46.5217,16.2811,Slovenia,47719
Buton,4.217,108.2,Indonesia,47720
General Roca,-39.0333,-67.5833,Argentina,47721
Bifoun,-0.3329,10.3832,Gabon,47722
Chumikan,54.7,135.2833,Russia,47723
Kangersuatsiaq,72.3797,-55.55,Greenland,47724
Narsarsuaq,61.1458,-45.4347,Greenland,47725
Bedourie,-24.3594,139.4691,Australia,47726
Petrovec,41.9389,21.615,North Macedonia,47727
Mount Isa,-20.7261,139.4939,Australia,47728
Fort Wellington,6.4,-57.6167,Guyana,47729
Dobje,46.1369,15.3945,Slovenia,47730
Punta Prieta,28.9289,-114.1556,Mexico,47731
Birdsville,-25.8986,139.3513,Australia,47732
Star Dojran,41.1865,22.7203,North Macedonia,47733
Zelino,41.9794,21.0619,North Macedonia,47734
Windorah,-25.4205,142.6544,Australia,47735
Al `Uqaylah,30.2558,19.1994,Libya,47736
Lemsid,26.5482,-13.8482,Morocco,47737
Mukhomornoye,66.4171,173.3333,Russia,47738
Vorontsovo,71.6983,83.5642,Russia,47739
Grytviken,-54.2806,-36.508,South Georgia and South Sandwich Islands,47740
Il'pyrskiy,59.96,164.2,Russia,47741
Famjin,61.5264,-6.8769,Faroe Islands,47742
Osilnica,45.5289,14.6983,Slovenia,47743
Enurmino,66.95,-171.8167,Russia,47744
Piso Firme,-13.683,-61.8666,Bolivia,47745
Sovetsk,57.5833,48.9833,Russia,47746
Chitre,7.9667,-80.4333,Panama,47747
Studenicani,41.9158,21.5306,North Macedonia,47748
Pagegiai,55.1333,21.9167,Lithuania,47749
Savissivik,76.0194,-65.1139,Greenland,47750
Adamstown,-25.0667,-130.0833,Pitcairn Islands,47751
Samamea,-13.9333,-171.5333,Samoa,47752
Rocafuerte,-0.9329,-75.4,Peru,47753
Bogovinje,41.9233,20.9133,North Macedonia,47754
Cuya,-19.1597,-70.1794,Chile,47755
Kovda,66.6919,32.8708,Russia,47756
Korf,60.3667,166.0167,Russia,47757
Ust'-Olenek,72.9833,119.8167,Russia,47758
Vransko,46.172,14.8217,Slovenia,47759
Puerto Heath,-12.5022,-68.65,Bolivia,47760
Lagunas,-20.9829,-69.6833,Chile,47761
Barnis,23.946,35.4842,Egypt,47762
Gamba,-2.65,10,Gabon,47763
Nord,81.7166,-17.8,Greenland,47764
Timmiarmiut,62.5333,-42.2167,Greenland,47765
Zillah,28.5504,17.5834,Libya,47766
Chegga,25.3719,-5.7867,Mauritania,47767
Djado,21.015,12.3075,Niger,47768
Gaigirgordub,9.5583,-78.9483,Panama,47769
Andoas,-2.9042,-76.4028,Peru,47770
Puca Urco,-2.3328,-71.9167,Peru,47771
Soldado Bartra,-2.5161,-75.7666,Peru,47772
Gueppi,-0.1166,-75.23,Peru,47773
Matochkin Shar,73.27,56.4497,Russia,47774
Siglan,59.0337,152.4166,Russia,47775
Omchak,61.6333,147.9167,Russia,47776
Shalaurova,73.2204,143.1833,Russia,47777
Khorgo,73.4833,113.63,Russia,47778
Peregrebnoye,62.967,65.0859,Russia,47779
Komsa,61.868,89.2577,Russia,47780
Gyda,70.8814,78.4661,Russia,47781
Menkerya,67.9886,123.3505,Russia,47782
Zvezdnyy,70.9333,-179.6,Russia,47783
Pakhachi,60.5816,169.05,Russia,47784
Indiga,67.6898,49.0166,Russia,47785
Starorybnoye,72.7666,104.8,Russia,47786
Laryak,61.1012,80.2514,Russia,47787
Ulkan,55.9004,107.7833,Russia,47788
Strelka,61.867,152.2502,Russia,47789
Chagda,60.1,133.9,Russia,47790
Sagastyr,73.3779,126.5924,Russia,47791
Zemlya Bunge,74.8983,142.105,Russia,47792
Trofimovsk,72.5997,127.0337,Russia,47793
Tunguskhaya,64.9004,125.25,Russia,47794
Agapa,71.4504,89.25,Russia,47795
Podkamennaya Tunguska,61.5995,90.1236,Russia,47796
